PRIMER DÍGITO;SEGUNDO DÍGITO;CUENTA ALTERNATIVA A 6 DÍGITOS;CUENTA OPERATIVA;CONCEPTO;SALDO FULL IFRS;DIVISA
4;41;413610;;SEGUROS DE PERSONAS;0,00;USD
4;41;413615;;SEGUROS PREVISIONALES;0,00;USD
4;41;413620;;RIESGOS LABORALES;0,00;USD
4;41;413625;;SEGURO OBLIGATORIO DE DAÑOS CORPORALES CAUSADOS A LAS  PERSONAS EN ACCIDENTES DE TRÁNSITO - SOAT;0,00;USD
4;41;413705;;SEGUROS DE DAÑOS;0,00;USD
4;41;413710;;SEGUROS DE PERSONAS;0,00;USD
4;41;413715;;SEGUROS PREVISIONALES;0,00;USD
4;41;413720;;RIESGOS LABORALES;0,00;USD
4;41;413725;;SEGURO OBLIGATORIO DE DAÑOS CORPORALES CAUSADOS A LAS PERSONAS EN ACCIDENTES DE TRÁNSITO SOAT;0,00;USD
4;41;413805;;SEGUROS GENERALES;0,00;USD
4;41;413810;;RIESGOS LABORALES;0,00;USD
4;41;413820;;BENEFICIOS ECONÓMICOS PERIÓDICOS (BEPs);0,00;USD
4;41;413895;;OTRAS;0,00;USD
4;41;413905;;FORWARDS DE MONEDAS (PESO/DÓLAR);0,00;USD
4;41;413907;;FORWARDS DE MONEDAS (DIFERENTES PESO/DÓLAR);0,00;USD
4;41;413910;;FORWARDS DE TASAS DE INTERÉS;0,00;USD
4;41;413912;;FORWARDS  DE TÍTULOS;0,00;USD
4;41;413915;;FORWARDS - OTROS;0,00;USD
4;41;413917;;FUTUROS DE  MONEDAS;0,00;USD
4;41;413920;;FUTUROS DE TASAS DE INTERÉS;0,00;USD
4;41;413922;;FUTUROS DE  TÍTULOS;0,00;USD
4;41;413925;;FUTUROS DE  ÍNDICES;0,00;USD
4;41;413927;;FUTUROS - OTROS;0,00;USD
4;41;413930;;SWAPS DE MONEDAS;0,00;USD
4;41;413932;;SWAPS DE TASAS DE INTERÉS;-497.511,21;USD
4;41;413935;;SWAPS - OTROS;0,00;USD
4;41;413937;;OPCIONES CALLS MONEDAS;0,00;USD
4;41;413940;;OPCIONES PUT DE MONEDAS;0,00;USD
4;41;413942;;OPCIONES CALLS DE TASAS DE INTERÉS;0,00;USD
4;41;413945;;OPCIONES PUTS DE TASAS DE INTERÉS;0,00;USD
4;41;413947;;OPCIONES CALLS DE TÍTULOS;0,00;USD
4;41;413950;;OPCIONES PUTS DE TÍTULOS;0,00;USD
4;41;413952;;OPCIONES CALLS DE ÍNDICES;0,00;USD
4;41;413955;;OPCIONES PUTS DE ÍNDICES;0,00;USD
4;41;413957;;OPCIONES CALL - OTROS;0,00;USD
4;41;413960;;OPCIONES PUTS – OTRAS;0,00;USD
4;41;414005;;MATRIZ, FILIALES, SUBSIDIARIAS;0,00;USD
4;41;414010;;OTRAS PERSONAS JURÍDICAS;-45.635,55;USD
4;41;414105;;TÍTULOS NUEVOS;0,00;USD
4;41;414110;;TÍTULOS ANTIGUOS;0,00;USD
4;41;414205;;PRIMAS ACEPTADAS SEGUROS DE DAÑOS;0,00;USD
4;41;414210;;PRIMAS ACEPTADAS SEGUROS DE PERSONAS;0,00;USD
4;41;414215;;PRIMAS ACEPTADAS SEGUROS PREVISIONALES;0,00;USD
4;41;414220;;PRIMAS ACEPTADAS RIESGOS LABORALES;0,00;USD
4;41;414225;;PRIMAS ACEPTADAS SEGUROS OBLIGATORIOS;0,00;USD
4;41;414230;;PRIMAS ACEPTADAS SEGUROS CON CÁLCULO DE RESERVA  MATEMÁTICA;0,00;USD
4;41;414235;;INGRESOS CONTRATOS NO PROPORCIONALES;0,00;USD
4;41;414240;;INGRESOS SOBRE CESIONES;0,00;USD
4;41;414245;;INGRESOS SOBRE CESIONES SEGUROS OBLIGATORIOS;0,00;USD
4;41;414250;;REEMBOLSO DE SINIESTROS SOBRE CESIONES;0,00;USD
4;41;414255;;REEMBOLSO DE SINIESTROS DE CONTRATOS NO PROPORCIONALES ;0,00;USD
4;41;414260;;SALVAMENTOS DE ACEPTACIONES;0,00;USD
4;41;414265;;PARTICIPACIÓN EN UTILIDADES DE REASEGURADORES;0,00;USD
4;41;414270;;INTERESES RECONOCIDOS POR COMPAÑÍAS CEDENTES;0,00;USD
4;41;414275;;GASTOS RECONOCIDOS POR REASEGURADORES;0,00;USD
4;41;414280;;CANCELACIONES Y/O ANULACIONES PRIMAS DE REASEGUROS  CEDIDOS;0,00;USD
4;41;414285;;CANCELACIONES Y/O ANULACIONES OTROS GASTOS POR REASEGUROS;0,00;USD
4;41;414305;;DE SEGUROS;0,00;USD
4;41;414310;;DE CAPITALIZACIÓN;0,00;USD
4;41;414315;;SEGUROS SEGURIDAD SOCIAL;0,00;USD
4;41;414320;;DE ADMINISTRACIÓN DE COASEGURO;0,00;USD
4;41;414395;;OTRAS;0,00;USD
4;41;414405;;PRIMAS ACEPTADAS SEGUROS DE DAÑOS;0,00;USD
4;41;414410;;PRIMAS ACEPTADAS SEGUROS DE PERSONAS;0,00;USD
4;41;414415;;PRIMAS ACEPTADAS SEGUROS PREVISIONALES;0,00;USD
4;41;414420;;PRIMAS ACEPTADAS RIESGOS LABORALES;0,00;USD
4;41;414425;;PRIMAS ACEPTADAS CON CÁLCULO DE RESERVA MATEMÁTICA;0,00;USD
4;41;414430;;INGRESOS CONTRATOS NO PROPORCIONALES ;0,00;USD
4;41;414435;;INGRESOS SOBRE CESIONES;0,00;USD
4;41;414440;;REEMBOLSO DE SINIESTROS SOBRE CESIONES;0,00;USD
4;41;414445;;REEMBOLSO DE SINIESTROS DE CONTRATOS NO PROPORCIONALES ;0,00;USD
4;41;414450;;SALVAMENTOS DE ACEPTACIONES;0,00;USD
4;41;414455;;PARTICIPACIÓN EN UTILIDADES DE REASEGURADORES;0,00;USD
4;41;414460;;INTERESES RECONOCIDOS POR COMPAÑÍAS CEDENTES;0,00;USD
4;41;414465;;GASTOS RECONOCIDOS POR REASEGURADORES;0,00;USD
4;41;414470;;CANCELACIONES Y/O ANULACIONES PRIMAS DE REASEGUROS  CEDIDOS;0,00;USD
4;41;414475;;CANCELACIONES Y/O ANULACIONES OTROS GASTOS POR REASEGUROS;0,00;USD
4;41;414505;;CAJILLAS DE SEGURIDAD;0,00;USD
4;41;414510;;MEDIOS DE PAGO;0,00;USD
4;41;414515;;INMUEBLES;0,00;USD
4;41;414595;;OTROS;0,00;USD
4;41;414700;;RESERVA DE INSUFICIENCIA DE ACTIVOS;0,00;USD
4;41;414800;;RESERVA DE RIESGOS CATASTRÓFICOS;0,00;USD
4;41;415005;;EN SUBSIDIARIAS;0,00;USD
4;41;415010;;EN ASOCIADA;0,00;USD
4;41;415015;;EN NEGOCIOS CONJUNTOS;0,00;USD
4;41;415020;;EN OPERACIONES CONJUNTAS;0,00;USD
4;41;415500;; ACTIVIDADES EN OPERACIONES CONJUNTAS;0,00;USD
4;41;415800;;INGRESOS PARTICIPACIÓN NO CONTROLADORAS;0,00;USD
4;41;416505;;SEGURO DE DEPÓSITOS;0,00;USD
4;41;416510;;COSTO DE GARANTÍA;0,00;USD
4;41;416900;;VALORACIÓN DEL VEHICULO DE PROPÓSITO ESPECIAL;0,00;USD
4;41;417005;;SEGURO DE DEPÓSITOS;0,00;USD
4;41;417010;;COSTO DE GARANTÍA;0,00;USD
4;41;417205;;OPERACIONES DE APOYO;0,00;USD
4;41;417210;;TRANSFERENCIAS DE LA NACIÓN;0,00;USD
4;41;417300;;DESCUENTO DE PROVEEDORES;0,00;USD
4;41;417600;;VENTA DE OTROS SERVICIOS;0,00;USD
4;41;417700;;RENDIMIENTOS POR ANULACIONES;0,00;USD
4;41;418005;;TERRENOS Y CONSTRUCCIONES;0,00;USD
4;41;418010;;MAQUINARIA;0,00;USD
4;41;418015;;VEHÍCULOS;0,00;USD
4;41;418020;;ENSERES Y ACCESORIOS;0,00;USD
4;41;418025;;EQUIPO DE OFICINA;0,00;USD
4;41;418030;;EQUIPO INFORMÁTICO;0,00;USD
4;41;418035;;EQUIPO DE REDES Y COMUNICACIÓN;0,00;USD
4;41;418040;;ACTIVOS TANGIBLES DE EXPLORACIÓN Y EVALUACIÓN;0,00;USD
4;41;418045;;MEJORAS DE DERECHOS DE ARRENDAMIENTO;0,00;USD
4;41;418050;;PROPIEDADES Y EQUIPO EN ARRENDAMIENTO OPERATIVO;0,00;USD
4;41;418055;;BIENES RURALES;0,00;USD
4;41;418060;;CONSTRUCCIONES EN PROCESO;0,00;USD
4;41;418070;;INVENTARIOS;0,00;USD
4;41;418075;;ACTIVOS INTANGIBLES;0,00;USD
4;41;418095;;OTROS;-9.019.481,61;USD
4;41;418505;;SEMOVIENTES;0,00;USD
4;41;418510;;OTROS ANIMALES;0,00;USD
4;41;418515;;PLANTACIONES;0,00;USD
4;41;418520;;PRODUCTOS AGRÍCOLAS;0,00;USD
4;41;419005;;PUESTOS EN BOLSAS DE BIENES Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
4;41;419010;;PUESTOS EN BOLSAS DE VALORES;0,00;USD
4;41;419105;;RECUPERACIONES POR SEGUROS- RIESGO OPERATIVO;0,00;USD
4;41;419110;;RECUPERACIONES DIFERENTES A SEGUROS- RIESGO OPERATIVO;-210,00;USD
4;41;419205;;POR SINIESTRO;0,00;USD
4;41;419210;;POR SUMINISTROS;0,00;USD
4;41;419215;;LUCRO CESANTE COMPAÑÍAS DE SEGUROS;0,00;USD
4;41;419220;;DAÑO EMERGENTE COMPAÑÍAS DE SEGUROS;0,00;USD
4;41;419225;;POR PÉRDIDA DE INVERSIONES;0,00;USD
4;41;419230;;POR INCUMPLIMIENTO DE CONTRATOS;0,00;USD
4;41;419235;;DE TERCEROS;0,00;USD
4;41;419295;;OTROS;0,00;USD
4;41;419300;;INGRESOS POR SUBVENCIONES DEL GOBIERNO;0,00;USD
4;41;419505;;VENTA DE CHEQUERAS;0,00;USD
4;41;419510;;INFORMACIÓN COMERCIAL;0,00;USD
4;41;419515;;CLAUSULA PENAL;0,00;USD
4;41;419520;;CONTRIBUCIONES;0,00;USD
4;41;419525;;SALVAMENTOS;0,00;USD
4;41;419530;;RECOBROS Y RECUPERACIONES;0,00;USD
4;41;419535;;VALORES DE RESCISIÓN TÍTULOS VENCIDOS Y PRESCRITOS;0,00;USD
4;41;419540;;INGRESOS OPERACIONALES CONSORCIOS O UNIONES TEMPORALES;0,00;USD
4;41;419545;;RIESGOS LABORALES;0,00;USD
4;41;419550;;REEMBOLSOS POR ENFERMEDAD LABORAL;0,00;USD
4;41;419555;;FONDO NACIONAL DE BOMBEROS;0,00;USD
4;41;419560;;VENTA  DE PLATA, PLATINO Y ADHERENTES;0,00;USD
4;41;419565;;INGRESOS DE ACTIVIDADES CULTURALES;0,00;USD
4;41;419570;;INGRESOS DE ACTIVIDADES CAMBIARIAS;0,00;USD
4;41;419575;;MERCANCIAS, PUBLICACIONES Y ARÍCULOS PARA LA VENTA;0,00;USD
4;41;419595;;OTROS;-1.331.916,20;USD
4;41;419605;;CÁNONES DE ARRENDAMIENTO DE LEASING OPERATIVO;0,00;USD
4;41;419610;;UTILIDAD EN VENTA DE ACTIVOS EN LEASING FINANCIERO;-228.704,68;USD
4;41;419615;;UTILIDAD EN VENTA DE ACTIVOS EN LEASING OPERATIVO;0,00;USD
4;41;419620;;SANCIONES POR INCUMPLIMIENTO EN CONTRATOS DE LEASING  FINANCIERO;0,00;USD
4;41;419625;;COMPONENTE FINANCIERO DE LEASING FINANCIERO -CONSUMO;-130.329,02;USD
4;41;419630;;COMPONENTE FINANCIERO DE LEASING FINANCIERO -COMERCIAL;-1.909.414,09;USD
4;41;419635;;COMPONENTE FINANCIERO DE LEASING FINANCIERO -MICROCRÉDITO;0,00;USD
4;41;419640;;COMPONENTE FINANCIERO DE LEASING HABITACIONAL;0,00;USD
4;41;419805;;REINTEGRO PROVISIONES CUENTAS POR COBRAR;-3.348.312,52;USD
4;41;419810;;REINTEGRO PROVISIONES DE CARTERA DE CREDITOS;-60.394.063,77;USD
4;41;419815;;REINTEGRO PROVISIONES DE OPERACIONES DE LEASING FINANCIERO;-4.082.681,79;USD
4;41;419820;;REINTEGRO PROVISIONES DE OPERACIONES DE LEASING OPERATIVO;0,00;USD
4;41;419825;;REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE CARTERA DE CRÉDITOS Y OPERACIONES DE LEASING DE CONSUMO;0,00;USD
4;41;419830;;REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE OPERACIONES DE LEASING OPERACIONAL DE CONSUMO;0,00;USD
4;41;419835;;REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE CARTERA DE CRÉDITOS Y OPERACIONES DE LEASING COMERCIALES;0,00;USD
4;41;419840;;REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE CARTERA DE OPERACIONES DE LEASING OPERACIONAL COMERCIAL;0,00;USD
4;41;419850;;REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE CUENTAS POR COBRAR;0,00;USD
4;41;419855;;RECUPERACIÓN CARTERA Y OPERACIONES DE LEASING CASTIGADAS;-2.928.722,94;USD
5;51;510105;;INTERESES SOBRE TÍTULOS DEL BANCO DE LA REPÚBLICA - TBR;0,00;USD
5;51;510110;;CERTIFICADOS DE CAMBIO;0,00;USD
5;51;510115;;TÍTULOS CANJEABLES;0,00;USD
5;51;510195;;OTROS TÍTULOS;0,00;USD
5;51;510205;;DEPÓSITOS DE AHORRO ORDINARIO;3.880.017,52;USD
5;51;510210;;DEPÓSITOS DE AHORRO DE VALOR CONSTANTE;0,00;USD
5;51;510215;;CERTIFICADOS DE AHORRO A TERMINO;0,00;USD
5;51;510220;;CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS A MENOS DE 6 MESES;328.724,16;USD
5;51;510225;;CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS IGUAL A 6 MESES Y MENOR A 12 MESES;1.090.889,31;USD
5;51;510230;;CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS IGUAL O SUPERIOR A 12 MESES;34.151.184,56;USD
5;51;510235;;PÉRDIDA DE PODER ADQUISITIVO - CESANTÍAS;0,00;USD
5;51;510240;;INTERESES DOCEAVAS PARTES ESTIMADAS;0,00;USD
5;51;510295;;OTROS INTERESES;10.807,41;USD
5;51;510297;;RIESGO OPERATIVO;0,00;USD
5;51;510305;;CRÉDITOS ORDINARIOS Y EXTRAORDINARIOS BANCO DE LA REPÚBLICA;0,00;USD
5;51;510310;;CRÉDITOS BANCOS;537.810,90;USD
5;51;510315;;REDESCUENTOS BANCO DE LA REPÚBLICA;0,00;USD
5;51;510320;;REDESCUENTOS OTRAS ENTIDADES;0,00;USD
5;51;510325;;BANCOS DEL EXTERIOR Y LINEAS DE REDESCUENTO EN DOLARES;1.684.103,15;USD
5;51;510330;;LINEAS DE CREDITO EXTERNO;0,00;USD
5;51;510335;;CONVENIOS INTERNACIONALES;0,00;USD
5;51;510340;;APORTES EN ORGANISMOS INTERNACIONALES;0,00;USD
5;51;510345;;DEPÓSITOS DE CONTRACCION MONETARIA;0,00;USD
5;51;510350;;INTERESES MORATORIOS;0,00;USD
5;51;510395;;OTROS CRÉDITOS;0,00;USD
5;51;510397;;RIESGO OPERATIVO;0,00;USD
5;51;510405;;FONDOS INTERBANCARIOS COMPRADOS ORDINARIOS;22.443,68;USD
5;51;510410;;FONDOS INTERASOCIADAS PASIVOS;0,00;USD
5;51;510415;;PRIMA AMORTIZADA DE CARTERA;0,00;USD
5;51;510420;;INTERESES Y AMORTIZACION DESCUENTO TÍTULOS DE INVERSION;11.585.080,01;USD
5;51;510425;;INTERESES Y AMORTIZACION DESCUENTO BOCEAS;0,00;USD
5;51;510430;;MORATORIOS EN PAGO DE SINIESTROS;0,00;USD
5;51;510435;;MORATORIOS EN PAGO DE MESADAS PENSIONALES;0,00;USD
5;51;510440;;RENDIMIENTOS POR COMPROMISOS DE TRANSFERENCIA EN  OPERACIONES REPO;0,00;USD
5;51;510445;;RENDIMIENTOS POR COMPROMISOS DE TRANSFERENCIA EN OPERACIONES SIMULTÁNEAS;0,00;USD
5;51;510450;;POR COMPROMISOS EN OPERACIONES DE TRANSFERENCIA TEMPORAL DE VALORES;0,00;USD
5;51;510460;;DIFERENCIAL DE TASAS;0,00;USD
5;51;510465;;APORTE CONTRACTUAL POR LA EJECUCIÓN DE PROYECTOS;0,00;USD
5;51;510470;;INTERESES DEVENGADOS A FAVOR DE FOGAFIN;0,00;USD
5;51;510475;;PÉRDIDA POR PARTICIPACIÓN EN LA FORMACIÓN DEL IBR;0,00;USD
5;51;510495;;OTROS INTERESES;0,00;USD
5;51;510497;;RIESGO OPERATIVO;0,00;USD
5;51;510499;;OTROS INTERESES DERECHO DE USO;2.017.203,24;USD
5;51;510505;;BIENES INMUEBLES;12.575,30;USD
5;51;510510;;BIENES MUEBLES;7.435,05;USD
5;51;510597;;RIESGO OPERATIVO;0,00;USD
5;51;510605;;POR DISMINUCION EN EL VALOR RAZONABLE;2.885.624,38;USD
5;51;510705;;POR DISMINUCIÓN EN EL VALOR PRESENTE;2.555.490,41;USD
5;51;510805;;POR DISMINUCION EN EL VALOR RAZONABLE;108.565,02;USD
5;51;511005;;CUENTAS DE AHORRO DE VALOR CONSTANTE;0,00;USD
5;51;511010;;CERTIFICADOS DE AHORRO DE VALOR CONSTANTE HASTA 6 MESES;0,00;USD
5;51;511015;;CERTIFICADOS DE AHORRO DE VALOR CONSTANTE ENTRE 6 Y 12 MESES;0,00;USD
5;51;511020;;CERTIFICADOS DE AHORRO DE VALOR CONSTANTE MAS DE 12 MESES;0,00;USD
5;51;511025;;CRÉDITOS;0,00;USD
5;51;511030;;BONOS DE FOMENTO URBANO;0,00;USD
5;51;511035;;BONOS DE GARANTÍA GENERAL;0,00;USD
5;51;511095;;OTROS;0,00;USD
5;51;511105;;ORO CALIDAD CERTIFICADA - MONETARIO;0,00;USD
5;51;511110;;ORO FINO - MONETARIO;0,00;USD
5;51;511115;;ORO FINO - NO MONETARIO;0,00;USD
5;51;511120;;ORO SIN AFINAR - NO MONETARIO;0,00;USD
5;51;511205;;POR COMPROMISOS DE COMPRA;0,00;USD
5;51;511210;;POR COMPROMISOS DE VENTA;0,00;USD
5;51;511305;;DE BOLSAS DE VALORES;0,00;USD
5;51;511310;;DE BOLSAS DE BIENES Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
5;51;511315;;ADMINISTRACIÓN DE VALORES O TÍTULOS;0,00;USD
5;51;511320;;TRANSFERENCIA DE VALORES O TÍTULOS;0,00;USD
5;51;511325;;CUSTODIA DE VALORES O TÍTULOS;0,00;USD
5;51;511330;;DE INFORMACIÓN;0,00;USD
5;51;511335;;GRAVÁMENES, CERTIFICACIONES Y CONSTANCIAS;0,00;USD
5;51;511340;;DE INCUMPLIMIENTO;0,00;USD
5;51;511345;;SERVICIOS SISTEMAS DE NEGOCIACIÓN;0,00;USD
5;51;511395;;OTROS;0,00;USD
5;51;511397;;RIESGO OPERATIVO;0,00;USD
5;51;511405;;GASTOS DE SISTEMATIZACION;2.022.670,01;USD
5;51;511497;;RIESGO OPERATIVO;0,00;USD
5;51;511503;;ACEPTACIONES BANCARIAS;0,00;USD
5;51;511506;;CARTAS DE CRÉDITO;0,00;USD
5;51;511509;;AVALES;0,00;USD
5;51;511512;;SERVICIOS BANCARIOS;7.494.689,49;USD
5;51;511515;;GARANTIAS BANCARIAS;0,00;USD
5;51;511518;;NEGOCIOS FIDUCIARIOS;0,00;USD
5;51;511521;;SERVICIO RED DE OFICINAS;0,00;USD
5;51;511524;;POR AFILIACIONES AL FONDO DE CESANTIA;0,00;USD
5;51;511527;;POR AFILIACIONES A LOS FONDOS DE PENSIONES;0,00;USD
5;51;511530;;SERVICIO DE PROCESAMIENTO DE INFORMACIÓN A LOS OPERADORES;0,00;USD
5;51;511533;;SERVICIO DE RECAUDO DE APORTES A LAS INSTITUCIONES FINANCIERAS;0,00;USD
5;51;511536;;DE ADMINISTRACIÓN DE RIESGOS LABORALES;0,00;USD
5;51;511539;;POR GARANTÍAS –FNG-;0,00;USD
5;51;511542;;ADMINISTRADORAS DE FONDOS DE PENSIONES SEGURO PREVISIONAL;0,00;USD
5;51;511545;;PRECIO POR TRANSFERENCIA TEMPORAL DE VALORES;0,00;USD
5;51;511548;;ADMINISTRACIÓN DE FONDO DE INVERSIÓN COLECTIVA;0,00;USD
5;51;511551;;COMISIONES POR VENTAS Y SERVICIOS;0,00;USD
5;51;511554;;ADMINISTRACION Y MANEJO DE FONDOS EN EL EXTERIOR;0,00;USD
5;51;511557;;CORRESPONSALES EN EL EXTERIOR;139.300,54;USD
5;51;511560;;POR COMPROMISO LINEAS DE CREDITO EXTERNAS;0,00;USD
5;51;511563;;POR CREDITO LINEAS DE CREDITO EXTERNAS;0,00;USD
5;51;511566;;POR PREPAGO LINEAS DE CREDITO EXTERNAS;0,00;USD
5;51;511569;;OPERACIONES DE METALES PRECIOSOS;0,00;USD
5;51;511595;;OTROS;1.002.395,75;USD
5;51;511605;;ASAMBLEAS Y SIMPOSIOS;0,00;USD
5;51;511697;;RIESGO OPERATIVO;0,00;USD
5;51;511705;;POR RETROGARANTES;0,00;USD
5;51;511797;;RIESGO OPERATIVO;0,00;USD
5;51;511805;;NOTARIALES;75,00;USD
5;51;511810;;REGISTRO MERCANTIL;0,00;USD
5;51;511815;;TRAMITES Y LICENCIAS;60.686,50;USD
5;51;511895;;OTROS;15.354,27;USD
5;51;511897;;RIESGO OPERATIVO;0,00;USD
5;51;511905;;EN TÍTULOS DE DEUDA;0,00;USD
5;51;511910;;EN TÍTULOS PARTICIPATIVOS;0,00;USD
5;51;512001;;SALARIO INTEGRAL;0,00;USD
5;51;512002;;SUELDOS;11.795.303,74;USD
5;51;512003;;HORAS EXTRAS;274.168,91;USD
5;51;512004;;AUXILIO DE TRANSPORTE;0,00;USD
5;51;512005;;SUBSIDIO DE ALIMENTACION;573.368,90;USD
5;51;512006;;CESANTIAS;0,00;USD
5;51;512007;;INTERESES SOBRE CESANTIAS;0,00;USD
5;51;512008;;PRIMA LEGAL;1.075.276,29;USD
5;51;512009;;PRIMA EXTRALEGAL;7.220,37;USD
5;51;512010;;VACACIONES;1.085.823,14;USD
5;51;512011;;PRIMA DE VACACIONES;0,00;USD
5;51;512012;;PRIMA DE ANTIGÜEDAD;45.256,50;USD
5;51;512013;;PENSIONES DE JUBILACION;202.952,82;USD
5;51;512015;;BONIFICACIONES;264.777,37;USD
5;51;512016;;INDEMNIZACIONES;134.355,87;USD
5;51;512017;;VIATICOS;0,00;USD
5;51;512019;;APORTES CAJA COMPENSACION FAMILIAR, ICBF Y SENA;0,00;USD
5;51;512024;;COMISIONES;0,00;USD
5;51;512025;;INCAPACIDADES;0,00;USD
5;51;512026;;DOTACIÓN Y SUMINISTRO A EMPLEADOS;0,00;USD
5;51;512027;;SEGUROS;575.632,03;USD
5;51;512028;;CAPACITACIÓN AL PERSONAL;5.109,24;USD
5;51;512029;;GASTOS DEPORTIVOS Y DE RECREACIÓN;0,00;USD
5;51;512030;;APORTES POR SALUD;0,00;USD
5;51;512031;;APORTES POR PENSIONES;0,00;USD
5;51;512032;;APORTES SINDICALES;0,00;USD
5;51;512033;;DE REPRESENTACIÓN;0,00;USD
5;51;512034;;SUBSIDIO CONVENCIÓN;0,00;USD
5;51;512035;;CESANTIAS AGENTES;0,00;USD
5;51;512036;;INTERESES SOBRE CESANTIAS AGENTES;0,00;USD
5;51;512037;;PARTICIPACIÓN DE LOS EMPLEADOS EN LAS UTILIDADES;0,00;USD
5;51;512043;;OTROS BENEFICIOS A EMPLEADOS;2.764.986,33;USD
5;51;512097;;RIESGO OPERATIVO;0,00;USD
5;51;512105;;SEGUROS DE DAÑOS;0,00;USD
5;51;512110;;SEGUROS DE PERSONAS;0,00;USD
5;51;512115;;SEGUROS PREVISIONALES;0,00;USD
5;51;512120;;SEGUROS CON CALCULO DE RESERVA MATEMÁTICA;0,00;USD
5;51;512122;;BENEFICIOS ECONÓMICOS PERIÓDICOS (BEPs);0,00;USD
5;51;512125;;RIESGOS LABORALES;0,00;USD
5;51;512130;;HONORARIOS POR AJUSTE DE SINIESTROS;0,00;USD
5;51;512135;;SEGURO OBLIGATORIO DE DAÑOS CORPORALES CAUSADOS A LAS PERSONAS EN ACCIDENTES DE TRANSITO SOAT;0,00;USD
5;51;512197;;RIESGO OPERATIVO;0,00;USD
5;51;512205;;SERVICIOS DE ALMACENAJE;1.022,23;USD
5;51;512295;;OTROS;0,00;USD
5;51;512297;;RIESGO OPERATIVO;0,00;USD
5;51;512305;;OPERACIONES REPO;8.109,70;USD
5;51;512310;;OPERACIONES SIMULTÁNEAS;0,00;USD
5;51;512315;;OPERACIONES DE TRANSFERENCIA TEMPORAL DE VALORES;0,00;USD
5;51;512405;;TERRENOS;0,00;USD
5;51;512410;;EDIFICIOS;0,00;USD
5;51;512415;;EQUIPO, MUEBLES Y ENSERES DE OFICINA;0,00;USD
5;51;512420;;EQUIPO  DE COMPUTACION;0,00;USD
5;51;512425;;VEHICULOS;747,39;USD
5;51;512430;;EQUIPO DE MOVILIZACION Y MAQUINARIA;0,00;USD
5;51;512435;;SILOS;0,00;USD
5;51;512440;;BODEGAS;0,00;USD
5;51;512445;;BIENES RURALES;0,00;USD
5;51;512450;;SEMOVIENTES;0,00;USD
5;51;512497;;RIESGO OPERATIVO;0,00;USD
5;51;512505;;A VALOR RAZONABLE - INSTRUMENTOS DE DEUDA;0,00;USD
5;51;512510;;A VALOR RAZONABLE - INSTRUMENTOS DE PATRIMONIO;0,00;USD
5;51;512515;;A COSTO AMORTIZADO;0,00;USD
5;51;512520;;INSTRUMENTOS DE PATRIMONIO CON EFECTOS EN EL ORI;0,00;USD
5;51;512525;;PRODUCTOS AGROPECUARIOS;0,00;USD
5;51;512530;;PRODUCTOS AGROINDUSTRIALES;0,00;USD
5;51;512535;;INSUMOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
5;51;512540;;DOCUMENTOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
5;51;512545;;OTRAS ESPECIES AGRÍCOLAS Y AGROINDUSTRIALES;0,00;USD
5;51;512595;;OTROS;0,00;USD
5;51;512597;;RIESGO OPERATIVO;0,00;USD
5;51;512605;;INMUEBLES;0,00;USD
5;51;512610;;TERRENOS;0,00;USD
5;51;512697;;RIESGO OPERATIVO;0,00;USD
5;51;512705;;PÉRDIDA EN VENTA DE CARTERA;0,00;USD
5;51;512797;;RIESGO OPERATIVO;0,00;USD
5;51;512805;;CONTRATOS DE COMPRA DE DIVISAS;1.193.478,32;USD
5;51;512810;;CONTRATOS DE VENTA DE DIVISAS;0,00;USD
5;51;512815;;CONTRATOS DE COMPRA DE TÍTULOS;153.501,48;USD
5;51;512820;;CONTRATOS DE VENTA DE TÍTULOS;304.136,75;USD
5;51;512895;;CONTRATOS – OTROS;0,00;USD
5;51;512905;;FORWARDS DE MONEDAS (PESO/DÓLAR);361.767,64;USD
5;51;512907;;FORWARDS DE MONEDAS (DIFERENTES PESO/DÓLAR);1,37;USD
5;51;512910;;FORWARDS DE TASAS DE INTERÉS;0,00;USD
5;51;512912;;FORWARDS  DE TÍTULOS;40.437,67;USD
5;51;512915;;FORWARDS - OTROS;0,00;USD
5;51;512917;;FUTUROS DE  MONEDAS;0,00;USD
5;51;512920;;FUTUROS DE TASAS DE INTERÉS;0,00;USD
5;51;512922;;FUTUROS DE  TÍTULOS;0,00;USD
